date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:07:17	153381/153381	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:19%20GMT	https://www.forrester.com/bold/planning-guide-2026-customer-experience/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/planning-guide-2026-customer-experience/index.html	(from https://www.forrester.com/bold/planning-guides/)
17:07:18	153365/153365	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:15%20GMT	https://www.forrester.com/bold/planning-guide-2026-technology-executive/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/planning-guide-2026-technology-executive/index.html	(from https://www.forrester.com/bold/planning-guides/)
17:07:19	155694/155694	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:25%20GMT	https://www.forrester.com/bold/customer-obsessed-growth-engine-infographic/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/customer-obsessed-growth-engine-infographic/index.html	(from https://www.forrester.com/bold/cross-functional-alignment/)
17:07:20	109885/109885	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:25%20GMT	https://www.forrester.com/bold/b2c-customer-obsessed-growth-engine/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/b2c-customer-obsessed-growth-engine/index.html	(from https://www.forrester.com/bold/cross-functional-alignment/)
17:07:20	168406/168406	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:25%20GMT	https://www.forrester.com/bold/organizational-alignment/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/organizational-alignment/index.html	(from https://www.forrester.com/bold/cross-functional-alignment/)
17:07:20	2730/2730	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226890d8aa-aaa%22	https://go.forrester.com/wp-content/themes/forrester/assets/dist/js/client-side-redirects.min.js?v=1754323110	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/themes/forrester/assets/dist/js/client-side-redirects.min36cf.js	(from https://www.forrester.com/bold/customer-obsession/)
17:07:21	219839/219839	---M-Z	200	added ('OK')	text/css	etag:W/%226890d8a8-35abf%22	https://go.forrester.com/wp-content/themes/forrester/assets/dist/css/core.min.css?ver=1754323110	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/themes/forrester/assets/dist/css/core.mine8da.css	(from https://www.forrester.com/bold/customer-obsession/)
17:07:26	167763/167763	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:29%20GMT	https://www.forrester.com/bold/customer-value/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/customer-value/index.html	(from https://www.forrester.com/bold/customer-obsession/)
17:07:27	174890/174890	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:30%20GMT	https://www.forrester.com/bold/customer-obsessed/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/customer-obsessed/index.html	(from https://www.forrester.com/bold/customer-obsession/)
17:07:27	364285/364285	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226890d8a9-58efd%22	https://go.forrester.com/wp-content/themes/forrester/assets/dist/js/core.min.js?ver=1754323110	C:/Users/philip%20godwin/Desktop/goddy/investttt/go.forrester.com/wp-content/themes/forrester/assets/dist/js/core.mine8da.js	(from https://www.forrester.com/bold/customer-obsession/)
17:07:29	168213/168213	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:35%20GMT	https://www.forrester.com/bold/customer-centric-culture/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/customer-centric-culture/index.html	(from https://www.forrester.com/bold/customer-obsession/)
17:07:30	162961/162961	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Aug%202025%2000:07:29%20GMT	https://www.forrester.com/bold/why-customer-obsession-is-important/	C:/Users/philip%20godwin/Desktop/goddy/investttt/www.forrester.com/bold/why-customer-obsession-is-important/index.html	(from https://www.forrester.com/bold/customer-obsession/)
17:07:30	5/5	---M--	200	added ('OK')	text/css	etag:%22683e5dbd-5%22	https://p.typekit.net/p.css?s=1&k=hks2ljb&ht=tk&f=137.138.139.140.169.170.171.172.173.174.175.176.5474.5475.25136.25137&a=137626260&app=typekit&e=css	C:/Users/philip%20godwin/Desktop/goddy/investttt/p.typekit.net/pb802.css	(from https://use.typekit.net/hks2ljb.css)
17:07:31	30568/30568	---M--	200	added ('OK')	application/font-woff2	etag:%225e905b8cd3d962359b3203124832f7b4290f7068%22	https://use.typekit.net/af/e3ed45/00000000000000007735e602/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n9&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/e3ed45/00000000000000007735e602/30/lc150	(from https://use.typekit.net/hks2ljb.css)
17:07:31	32292/32292	---M--	200	added ('OK')	application/font-woff	etag:%225e905b8cd3d962359b3203124832f7b4290f7068%22	https://use.typekit.net/af/e3ed45/00000000000000007735e602/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n9&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/e3ed45/00000000000000007735e602/30/dc150	(from https://use.typekit.net/hks2ljb.css)
17:07:31	65552/65552	---M-Z	200	added ('OK')	font/opentype	etag:W/%225e905b8cd3d962359b3203124832f7b4290f7068%22	https://use.typekit.net/af/e3ed45/00000000000000007735e602/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n9&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/e3ed45/00000000000000007735e602/30/ac150	(from https://use.typekit.net/hks2ljb.css)
17:07:32	30984/30984	---M--	200	added ('OK')	application/font-woff2	etag:%22c42780d819255cb2c5023f52550f9fa66711c340%22	https://use.typekit.net/af/d83550/00000000000000007735e60a/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i9&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/d83550/00000000000000007735e60a/30/lca71	(from https://use.typekit.net/hks2ljb.css)
17:07:32	32888/32888	---M--	200	added ('OK')	application/font-woff	etag:%22c42780d819255cb2c5023f52550f9fa66711c340%22	https://use.typekit.net/af/d83550/00000000000000007735e60a/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i9&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/d83550/00000000000000007735e60a/30/dca71	(from https://use.typekit.net/hks2ljb.css)
17:07:32	67256/67256	---M-Z	200	added ('OK')	font/opentype	etag:W/%22c42780d819255cb2c5023f52550f9fa66711c340%22	https://use.typekit.net/af/d83550/00000000000000007735e60a/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i9&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/d83550/00000000000000007735e60a/30/aca71	(from https://use.typekit.net/hks2ljb.css)
17:07:33	31112/31112	---M--	200	added ('OK')	application/font-woff2	etag:%2209d1a94c81035c62708e0a513ee76d7886d15a25%22	https://use.typekit.net/af/2555e1/00000000000000007735e603/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/2555e1/00000000000000007735e603/30/l652f	(from https://use.typekit.net/hks2ljb.css)
17:07:33	33168/33168	---M--	200	added ('OK')	application/font-woff	etag:%2209d1a94c81035c62708e0a513ee76d7886d15a25%22	https://use.typekit.net/af/2555e1/00000000000000007735e603/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/2555e1/00000000000000007735e603/30/d652f	(from https://use.typekit.net/hks2ljb.css)
17:07:33	65644/65644	---M-Z	200	added ('OK')	font/opentype	etag:W/%2209d1a94c81035c62708e0a513ee76d7886d15a25%22	https://use.typekit.net/af/2555e1/00000000000000007735e603/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/2555e1/00000000000000007735e603/30/a652f	(from https://use.typekit.net/hks2ljb.css)
17:07:34	32312/32312	---M--	200	added ('OK')	application/font-woff2	etag:%2259a4b2c03f9b7609599aab6c503269f21dd7d06e%22	https://use.typekit.net/af/4de20a/00000000000000007735e604/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/4de20a/00000000000000007735e604/30/le265	(from https://use.typekit.net/hks2ljb.css)
17:07:34	34084/34084	---M--	200	added ('OK')	application/font-woff	etag:%2259a4b2c03f9b7609599aab6c503269f21dd7d06e%22	https://use.typekit.net/af/4de20a/00000000000000007735e604/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/4de20a/00000000000000007735e604/30/de265	(from https://use.typekit.net/hks2ljb.css)
17:07:34	67356/67356	---M-Z	200	added ('OK')	font/opentype	etag:W/%2259a4b2c03f9b7609599aab6c503269f21dd7d06e%22	https://use.typekit.net/af/4de20a/00000000000000007735e604/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/4de20a/00000000000000007735e604/30/ae265	(from https://use.typekit.net/hks2ljb.css)
17:07:34	31052/31052	---M--	200	added ('OK')	application/font-woff2	etag:%2214ee8fe0efb856359935300cf808b5802a96c438%22	https://use.typekit.net/af/8738d8/00000000000000007735e611/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n8&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/8738d8/00000000000000007735e611/30/l7238	(from https://use.typekit.net/hks2ljb.css)
17:07:35	33340/33340	---M--	200	added ('OK')	application/font-woff	etag:%2214ee8fe0efb856359935300cf808b5802a96c438%22	https://use.typekit.net/af/8738d8/00000000000000007735e611/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n8&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/8738d8/00000000000000007735e611/30/d7238	(from https://use.typekit.net/hks2ljb.css)
17:07:35	66216/66216	---M-Z	200	added ('OK')	font/opentype	etag:W/%2214ee8fe0efb856359935300cf808b5802a96c438%22	https://use.typekit.net/af/8738d8/00000000000000007735e611/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n8&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/8738d8/00000000000000007735e611/30/a7238	(from https://use.typekit.net/hks2ljb.css)
17:07:35	32092/32092	---M--	200	added ('OK')	application/font-woff2	etag:%2257a6809df81933e0a47c2106fc05b45cfea880eb%22	https://use.typekit.net/af/58acf5/00000000000000007735e622/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i8&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/58acf5/00000000000000007735e622/30/lfac7	(from https://use.typekit.net/hks2ljb.css)
17:07:35	34120/34120	---M--	200	added ('OK')	application/font-woff	etag:%2257a6809df81933e0a47c2106fc05b45cfea880eb%22	https://use.typekit.net/af/58acf5/00000000000000007735e622/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i8&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/58acf5/00000000000000007735e622/30/dfac7	(from https://use.typekit.net/hks2ljb.css)
17:07:36	67732/67732	---M-Z	200	added ('OK')	font/opentype	etag:W/%2257a6809df81933e0a47c2106fc05b45cfea880eb%22	https://use.typekit.net/af/58acf5/00000000000000007735e622/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i8&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/58acf5/00000000000000007735e622/30/afac7	(from https://use.typekit.net/hks2ljb.css)
17:07:36	29204/29204	---M--	200	added ('OK')	application/font-woff2	etag:%22bb527db1d82be3f299f746453df8abe5f2b6ac67%22	https://use.typekit.net/af/154cda/00000000000000007735e601/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n1&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/154cda/00000000000000007735e601/30/l6129	(from https://use.typekit.net/hks2ljb.css)
17:07:36	30732/30732	---M--	200	added ('OK')	application/font-woff	etag:%22bb527db1d82be3f299f746453df8abe5f2b6ac67%22	https://use.typekit.net/af/154cda/00000000000000007735e601/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n1&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/154cda/00000000000000007735e601/30/d6129	(from https://use.typekit.net/hks2ljb.css)
17:07:36	63772/63772	---M-Z	200	added ('OK')	font/opentype	etag:W/%22bb527db1d82be3f299f746453df8abe5f2b6ac67%22	https://use.typekit.net/af/154cda/00000000000000007735e601/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n1&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/154cda/00000000000000007735e601/30/a6129	(from https://use.typekit.net/hks2ljb.css)
17:07:36	30244/30244	---M--	200	added ('OK')	application/font-woff2	etag:%22fc85207db6e91703a4278329beefdaa4d7ef92f0%22	https://use.typekit.net/af/7283cd/00000000000000007735e608/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i1&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/7283cd/00000000000000007735e608/30/l885e	(from https://use.typekit.net/hks2ljb.css)
17:07:37	32204/32204	---M--	200	added ('OK')	application/font-woff	etag:%22fc85207db6e91703a4278329beefdaa4d7ef92f0%22	https://use.typekit.net/af/7283cd/00000000000000007735e608/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i1&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/7283cd/00000000000000007735e608/30/d885e	(from https://use.typekit.net/hks2ljb.css)
17:07:37	66084/66084	---M-Z	200	added ('OK')	font/opentype	etag:W/%22fc85207db6e91703a4278329beefdaa4d7ef92f0%22	https://use.typekit.net/af/7283cd/00000000000000007735e608/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i1&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/7283cd/00000000000000007735e608/30/a885e	(from https://use.typekit.net/hks2ljb.css)
17:07:37	30192/30192	---M--	200	added ('OK')	application/font-woff2	etag:%221d1aed9a298449b26ef6d57c78caa88b6b5de306%22	https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/78aca8/00000000000000007735e60d/30/l5bba	(from https://use.typekit.net/hks2ljb.css)
17:07:37	32096/32096	---M--	200	added ('OK')	application/font-woff	etag:%221d1aed9a298449b26ef6d57c78caa88b6b5de306%22	https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/78aca8/00000000000000007735e60d/30/d5bba	(from https://use.typekit.net/hks2ljb.css)
17:07:38	64756/64756	---M-Z	200	added ('OK')	font/opentype	etag:W/%221d1aed9a298449b26ef6d57c78caa88b6b5de306%22	https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/78aca8/00000000000000007735e60d/30/a5bba	(from https://use.typekit.net/hks2ljb.css)
17:07:38	30992/30992	---M--	200	added ('OK')	application/font-woff2	etag:%22b3c4560c9c21c17e860a7847836a63e08d8c1f46%22	https://use.typekit.net/af/144da4/00000000000000007735e619/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3	C:/Users/philip%20godwin/Desktop/goddy/investttt/use.typekit.net/af/144da4/00000000000000007735e619/30/l1f8b	(from https://use.typekit.net/hks2ljb.css)
